DT,latitude,longitude,R,NIR,Fmask,Sensor
2024201T234621,63.2367396,179.0491019,0.0412,0.3406,64,S2A
2024201T234621,63.1908564,179.0553359,0.046200000000000005,0.24070000000000003,64,S2A
2024201T234621,63.1643479,178.994274,0.0436,0.3582,64,S2A
2024201T234621,63.1367844,179.041577,0.06570000000000001,0.2154,64,S2A
2024206T234629,63.1745585,179.132383,0.0438,0.3284,64,S2B
2024206T234629,63.2462262,179.0952475,0.0152,0.1467,128,S2B
2024206T234629,63.1778561,179.1682067,0.027600000000000003,0.33340000000000003,64,S2B
2024206T234629,63.2367396,179.0491019,0.0325,0.32430000000000003,128,S2B
2024206T234629,63.1908564,179.0553359,0.055400000000000005,0.29650000000000004,64,S2B
2024206T234629,63.1643479,178.994274,0.0436,0.388,64,S2B
2024206T234629,63.1367844,179.041577,0.0653,0.24450000000000002,64,S2B
2024211T234621,63.0398979,179.1493163,0.0678,0.2952,64,S2A
2024211T234621,63.2462262,179.0952475,0.0487,0.403,64,S2A
2024211T234621,63.3337091,178.9979193,0.058300000000000005,0.2612,64,S2A
2024211T234621,63.2367396,179.0491019,0.0334,0.3553,64,S2A
2024211T234621,63.1908564,179.0553359,0.0483,0.2771,64,S2A
2024223T233649,63.0398979,179.1493163,0.0608,0.2718,64,S2B
2024223T233649,63.1745585,179.132383,0.0431,0.32020000000000004,64,S2B
2024223T233649,63.2462262,179.0952475,0.0448,0.3546,64,S2B
2024223T233649,63.1778561,179.1682067,0.027800000000000002,0.3219,64,S2B
2024223T233649,63.3337091,178.9979193,0.0536,0.2356,64,S2B
2024223T233649,63.2367396,179.0491019,0.0383,0.32320000000000004,64,S2B
2024223T233649,63.1908564,179.0553359,0.040400000000000005,0.23820000000000002,64,S2B
2024223T233649,63.1643479,178.994274,0.0417,0.36960000000000004,64,S2B
2024223T233649,63.1367844,179.041577,0.056400000000000006,0.2479,64,S2B
2024231T234621,63.1745585,179.132383,0.0403,0.33,64,S2A
2024231T234621,63.2462262,179.0952475,0.0448,0.3789,64,S2A
2024231T234621,63.1778561,179.1682067,0.0239,0.31920000000000004,64,S2A
2024231T234621,63.3337091,178.9979193,0.053000000000000005,0.2447,128,S2A
2024231T234621,63.1908564,179.0553359,0.035500000000000004,0.2456,64,S2A
2024231T234621,63.1367844,179.041577,0.041,0.2142,64,S2A
2024261T234621,63.2462262,179.0952475,0.032600000000000004,0.1918,128,S2A
2024261T234621,63.2367396,179.0491019,0.0199,0.1034,192,S2A
2024263T233639,63.3337091,178.9979193,0.061900000000000004,0.23,64,S2B
2024263T233639,63.1908564,179.0553359,0.068,0.2089,128,S2B
2024268T233651,63.0398979,179.1493163,0.0713,0.2029,64,S2A
2024268T233651,63.1745585,179.132383,0.0582,0.2472,64,S2A
2024268T233651,63.2462262,179.0952475,0.0683,0.2738,64,S2A
2024268T233651,63.1778561,179.1682067,0.0364,0.20020000000000002,64,S2A
2024268T233651,63.3337091,178.9979193,0.0545,0.2192,64,S2A
2024268T233651,63.2367396,179.0491019,0.0614,0.1947,64,S2A
2024268T233651,63.1908564,179.0553359,0.0577,0.1643,64,S2A
2024268T233651,63.1643479,178.994274,0.055,0.2492,64,S2A
2024268T233651,63.1367844,179.041577,0.0751,0.16640000000000002,64,S2A
2025160T234619,63.0398979,179.1493163,0.4365,0.4832,192,S2B
2025160T234619,63.2367396,179.0491019,0.43420000000000003,0.44620000000000004,192,S2B
2025160T234619,63.1908564,179.0553359,0.2109,0.28600000000000003,192,S2B
2025172T233711,63.0398979,179.1493163,0.0785,0.2144,192,S2C
2025172T233711,63.1745585,179.132383,0.0704,0.24200000000000002,192,S2C
2025172T233711,63.2462262,179.0952475,0.0847,0.252,192,S2C
2025172T233711,63.3337091,178.9979193,0.06330000000000001,0.1772,192,S2C
2025172T233711,63.2367396,179.0491019,0.07780000000000001,0.2222,192,S2C
2025172T233711,63.1908564,179.0553359,0.0465,0.13620000000000002,192,S2C
2025177T233649,63.0398979,179.1493163,0.07540000000000001,0.2179,128,S2B
2025177T233649,63.1745585,179.132383,0.043300000000000005,0.2487,192,S2B
2025177T233649,63.3337091,178.9979193,0.0721,0.17250000000000001,192,S2B
2025185T234641,63.0398979,179.1493163,0.108,0.3426,192,S2C
2025185T234641,63.2462262,179.0952475,0.06280000000000001,0.30010000000000003,64,S2C
2025185T234641,63.1778561,179.1682067,0.0442,0.2277,192,S2C
2025185T234641,63.3337091,178.9979193,0.0828,0.22870000000000001,64,S2C
2025185T234641,63.2367396,179.0491019,0.0398,0.2587,128,S2C
2025185T234641,63.1908564,179.0553359,0.047,0.17650000000000002,64,S2C
2025185T234641,63.1367844,179.041577,0.0656,0.13540000000000002,128,S2C
2025217T233649,63.2367396,179.0491019,0.0132,0.1811,192,S2B
2025220T234629,63.0398979,179.1493163,0.0359,0.2048,128,S2B
2025220T234629,63.1745585,179.132383,0.046900000000000004,0.39590000000000003,192,S2B
2025220T234629,63.1367844,179.041577,0.051500000000000004,0.2836,192,S2B
2025230T234629,63.0398979,179.1493163,0.06280000000000001,0.29700000000000004,192,S2B
2025230T234629,63.1745585,179.132383,0.043500000000000004,0.3163,64,S2B
2025230T234629,63.1778561,179.1682067,0.027200000000000002,0.309,64,S2B
2025230T234629,63.3337091,178.9979193,0.0726,0.2718,192,S2B
2025230T234629,63.1643479,178.994274,0.021,0.17700000000000002,128,S2B
2025240T234619,63.1745585,179.132383,0.0443,0.3181,64,S2B
2025240T234619,63.2462262,179.0952475,0.046700000000000005,0.3618,64,S2B
2025240T234619,63.1778561,179.1682067,0.0267,0.3128,64,S2B
2025240T234619,63.3337091,178.9979193,0.0499,0.2381,64,S2B
2025240T234619,63.2367396,179.0491019,0.034300000000000004,0.3175,64,S2B
2025240T234619,63.1908564,179.0553359,0.039400000000000004,0.2359,64,S2B
2025240T234619,63.1367844,179.041577,0.0499,0.2487,64,S2B
2025245T234641,63.0398979,179.1493163,0.0594,0.2811,64,S2C
2025245T234641,63.1745585,179.132383,0.0614,0.39680000000000004,192,S2C
2025252T233701,63.0398979,179.1493163,0.0718,0.2584,64,S2C
2025252T233701,63.1745585,179.132383,0.0577,0.2938,64,S2C
2025252T233701,63.2462262,179.0952475,0.06960000000000001,0.33440000000000003,64,S2C
2025252T233701,63.1778561,179.1682067,0.0287,0.2705,64,S2C
2025252T233701,63.3337091,178.9979193,0.055,0.2308,64,S2C
2025252T233701,63.2367396,179.0491019,0.0551,0.28290000000000004,64,S2C
2025252T233701,63.1908564,179.0553359,0.054400000000000004,0.2157,64,S2C
2025252T233701,63.1643479,178.994274,0.0499,0.3244,64,S2C
2025252T233701,63.1367844,179.041577,0.0689,0.23770000000000002,64,S2C
2025265T234641,63.1745585,179.132383,0.0412,0.1776,64,S2C
2025265T234641,63.1778561,179.1682067,0.030500000000000003,0.1557,64,S2C
2025265T234641,63.1643479,178.994274,0.044700000000000004,0.1502,128,S2C
2025265T234641,63.1367844,179.041577,0.056900000000000006,0.13240000000000002,64,S2C
2025270T234619,63.0398979,179.1493163,0.0727,0.21330000000000002,64,S2B
2025270T234619,63.1745585,179.132383,0.054400000000000004,0.251,64,S2B
2025270T234619,63.2462262,179.0952475,0.0767,0.2738,64,S2B
2025270T234619,63.1778561,179.1682067,0.0386,0.1759,64,S2B
2025270T234619,63.3337091,178.9979193,0.0594,0.2212,64,S2B
2025270T234619,63.2367396,179.0491019,0.061000000000000006,0.1958,64,S2B
2025270T234619,63.1908564,179.0553359,0.0651,0.17500000000000002,64,S2B
2025270T234619,63.1643479,178.994274,0.0646,0.2477,64,S2B
2025270T234619,63.1367844,179.041577,0.0649,0.1584,64,S2B
